Species,Turbine_Longitude,Turbine_Latitude,Timestamp,Distance
Anas discors,-95.91751,39.720783,2015/03/30 11:02:57,0.4992662
Anas discors,-95.9139,39.7139,2015/03/30 11:02:57,0.8495316
Anas discors,-95.989525,39.647522,2015/03/30 15:59:57,0.77028525
Anas discors,-96.0927,39.655975,2015/04/04 01:12:15,0.8344117
Anas discors,-96.09637,39.650787,2015/04/04 01:12:15,0.5655811
Anas discors,-96.08207,39.652412,2015/04/04 02:00:06,0.4887361
Anas discors,-96.0927,39.655975,2015/04/04 02:00:06,0.14357603
Anas discors,-96.09637,39.650787,2015/04/04 02:00:06,0.49409723
Anas discors,-96.08676,39.656532,2015/04/04 02:00:06,0.17586488
Anas discors,-96.085594,39.66945,2015/04/04 02:00:06,0.95772356
Anas discors,-96.078094,39.592842,2015/04/06 10:57:00,0.8238275
Anas discors,-96.08309,39.59385,2015/04/06 10:57:00,0.9021938
Anas discors,-96.078094,39.592842,2015/04/11 10:03:35,0.9017504
Anas discors,-96.078094,39.592842,2015/04/18 01:22:07,0.30058077
Anas discors,-96.08309,39.59385,2015/04/18 01:22:07,0.079691775
Anas discors,-96.08077,39.605152,2015/04/18 01:22:07,0.71082205
Anas discors,-96.078094,39.592842,2015/04/18 02:37:39,0.96826404
Anas discors,-98.25659,38.798992,2015/06/12 03:16:32,0.4143739
Anas discors,-98.26949,38.803093,2015/06/12 03:16:32,0.96817756
Anas discors,-98.26489,38.80419,2015/06/12 03:16:32,0.8816941
Anas discors,-98.26199,38.803394,2015/06/12 03:16:32,0.76630574
Anas discors,-98.25659,38.798992,2015/06/12 04:02:17,0.48384863
Anas discors,-98.26489,38.80419,2015/06/12 04:02:17,0.96837467
Anas discors,-98.26199,38.803394,2015/06/12 04:02:17,0.8503426
Anas discors,-99.335014,36.168915,2016/05/21 11:19:45,0.8488749
Anas discors,-99.33925,36.168392,2016/05/21 11:19:45,0.95274454
Anas discors,-99.33104,36.16908,2016/05/21 11:19:45,0.7833793
Anas discors,-96.27348,46.703888,2015/05/04 13:51:55,0.5036963
Anas discors,-96.26785,46.71377,2015/05/04 13:51:55,0.97511053
Larus argentatus,-149.43216,60.12612,2016/07/31 19:51:59,0.13276127
Larus argentatus,-149.43216,60.12612,2016/07/31 20:43:31,0.77829444
Larus argentatus,-149.43216,60.12612,2016/07/31 20:59:38,0.9886017
Larus argentatus,-149.43216,60.12612,2016/08/04 21:30:18,0.97712344
Larus argentatus,-149.43216,60.12612,2016/08/04 21:43:55,0.5267684
Larus argentatus,-149.43216,60.12612,2016/08/04 22:06:27,0.71773636
Larus argentatus,-149.43216,60.12612,2016/08/04 22:41:54,0.4584445
Larus argentatus,-149.43216,60.12612,2016/08/04 23:04:46,0.4338595
Larus argentatus,-149.43216,60.12612,2016/08/04 23:45:07,0.6236934
Larus argentatus,-149.43216,60.12612,2016/08/06 23:21:51,0.6542655
Larus argentatus,-149.43216,60.12612,2016/08/06 23:27:49,0.9665664
Larus argentatus,-149.43216,60.12612,2016/08/08 18:59:02,0.61419654
Larus argentatus,-149.43216,60.12612,2016/08/08 19:38:36,0.28272825
Larus argentatus,-149.43216,60.12612,2016/08/08 21:14:10,0.3092051
Larus argentatus,-149.43216,60.12612,2016/08/08 22:18:42,0.78307277
Larus argentatus,-149.43216,60.12612,2016/08/10 20:37:20,0.37615934
Larus argentatus,-149.43216,60.12612,2016/08/10 21:55:50,0.5245928
Larus argentatus,-149.43216,60.12612,2016/08/10 22:37:09,0.891793
Larus argentatus,-149.43216,60.12612,2016/08/10 23:25:49,0.7541479
Larus argentatus,-149.43216,60.12612,2016/08/12 19:51:01,0.74934644
Larus argentatus,-149.43216,60.12612,2016/08/12 19:54:32,0.596052
Larus argentatus,-149.43216,60.12612,2016/08/12 20:42:55,0.50105417
Larus argentatus,-149.43216,60.12612,2016/08/12 21:40:24,0.59949785
Larus argentatus,-149.43216,60.12612,2016/08/12 22:14:59,0.60192245
Larus argentatus,-149.43216,60.12612,2016/08/12 22:22:43,0.8093006
Larus argentatus,-149.43216,60.12612,2016/08/12 22:36:47,0.9018763
Larus argentatus,-149.43216,60.12612,2016/08/12 23:13:47,0.742731
Larus argentatus,-149.43216,60.12612,2016/08/12 23:52:36,0.2859182
Larus argentatus,-149.43216,60.12612,2016/08/14 19:29:47,0.41169247
Larus argentatus,-149.43216,60.12612,2016/08/14 20:10:32,0.11487597
Larus argentatus,-149.43216,60.12612,2016/08/14 21:40:16,0.6827815
Larus argentatus,-149.43216,60.12612,2016/08/14 23:16:44,0.99795693
Larus argentatus,-149.43216,60.12612,2016/08/14 23:29:08,0.65581334
Larus argentatus,-149.43216,60.12612,2016/08/16 19:14:13,0.9018763
Larus argentatus,-149.43216,60.12612,2016/08/16 20:12:09,0.99390984
Larus argentatus,-149.43216,60.12612,2016/08/16 21:30:58,0.9349038
Larus argentatus,-149.43216,60.12612,2016/08/16 21:49:28,0.906926
Larus argentatus,-121.650024,37.708775,2017/10/28 21:34:49,0.8934429
Larus argentatus,-121.66983,37.712326,2017/10/28 21:34:49,0.4842205
Larus argentatus,-121.65453,37.710636,2017/10/28 21:34:49,0.70338666
Larus argentatus,-121.67228,37.713547,2017/10/28 21:34:49,0.6237406
Larus argentatus,-121.657906,37.705585,2017/10/28 21:34:49,0.44311634
Larus argentatus,-121.674286,37.715416,2017/10/28 21:34:49,0.79206896
Larus argentatus,-121.6617,37.714153,2017/10/28 21:34:49,0.609961
Larus argentatus,-121.65896,37.710087,2017/10/28 21:34:49,0.4770081
Larus argentatus,-121.660225,37.712166,2017/10/28 21:34:49,0.5298
Larus argentatus,-121.62259,37.758694,2017/11/04 23:38:20,0.2128937
Larus argentatus,-121.61899,37.764996,2017/11/04 23:38:20,0.28127295
Larus argentatus,-121.62009,37.765293,2017/11/04 23:38:20,0.29634538
Larus argentatus,-121.61919,37.754494,2017/11/04 23:38:20,0.45154187
Larus argentatus,-121.620285,37.754894,2017/11/04 23:38:20,0.42196345
Larus argentatus,-121.61799,37.753994,2017/11/04 23:38:20,0.49617645
Larus argentatus,-121.63409,37.769196,2017/11/04 23:38:20,0.9544743
Larus argentatus,-121.63379,37.770096,2017/11/04 23:38:20,0.9800542
Larus argentatus,-121.62559,37.747597,2017/11/04 23:38:20,0.9744597
Larus argentatus,-121.63369,37.768394,2017/11/04 23:38:20,0.90480816
Larus argentatus,-121.621185,37.765396,2017/11/04 23:38:20,0.31021124
Larus argentatus,-121.61979,37.749496,2017/11/04 23:38:20,0.7944597
Larus argentatus,-121.61488,37.763393,2017/11/04 23:38:20,0.3245862
Larus argentatus,-121.620384,37.750195,2017/11/04 23:38:20,0.74646485
Larus argentatus,-121.61869,37.748795,2017/11/04 23:38:20,0.84587604
Larus argentatus,-121.62524,37.768562,2017/11/04 23:38:20,0.59508485
Larus argentatus,-121.61579,37.760563,2017/11/04 23:38:20,0.23186918
Larus argentatus,-121.61669,37.751003,2017/11/04 23:38:20,0.71360755
Larus argentatus,-121.62953,37.7702,2017/11/04 23:38:20,0.8208399
Larus argentatus,-121.62079,37.760513,2017/11/04 23:38:20,0.054557823
Larus argentatus,-121.615814,37.75748,2017/11/04 23:38:20,0.33372992
Larus argentatus,-121.62114,37.756844,2017/11/04 23:38:20,0.29372108
Larus argentatus,-121.6289,37.749657,2017/11/04 23:38:20,0.9216315
Larus argentatus,-121.62259,37.758694,2017/11/04 23:55:26,0.079875246
Larus argentatus,-121.61899,37.764996,2017/11/04 23:55:26,0.4962783
Larus argentatus,-121.62549,37.746796,2017/11/04 23:55:26,0.8464791
Larus argentatus,-121.62009,37.765293,2017/11/04 23:55:26,0.48425955
Larus argentatus,-121.61919,37.754494,2017/11/04 23:55:26,0.40721008
Larus argentatus,-121.62048,37.745193,2017/11/04 23:55:26,0.9723425
Larus argentatus,-121.625084,37.745895,2017/11/04 23:55:26,0.90666413
Larus argentatus,-121.620285,37.754894,2017/11/04 23:55:26,0.34850413
Larus argentatus,-121.61799,37.753994,2017/11/04 23:55:26,0.47656995
Larus argentatus,-121.63409,37.769196,2017/11/04 23:55:26,0.89372337
Larus argentatus,-121.63379,37.770096,2017/11/04 23:55:26,0.9340812
Larus argentatus,-121.62559,37.747597,2017/11/04 23:55:26,0.7920148
Larus argentatus,-121.63369,37.768394,2017/11/04 23:55:26,0.8369875
Larus argentatus,-121.621185,37.765396,2017/11/04 23:55:26,0.46766686
Larus argentatus,-121.61979,37.749496,2017/11/04 23:55:26,0.6952102
Larus argentatus,-121.61488,37.763393,2017/11/04 23:55:26,0.58286285
Larus argentatus,-121.620384,37.750195,2017/11/04 23:55:26,0.63914853
Larus argentatus,-121.61869,37.748795,2017/11/04 23:55:26,0.7618617
Larus argentatus,-121.62524,37.768562,2017/11/04 23:55:26,0.66374767
Larus argentatus,-121.61579,37.760563,2017/11/04 23:55:26,0.46093825
Larus argentatus,-121.61669,37.751003,2017/11/04 23:55:26,0.68114924
Larus argentatus,-121.62953,37.7702,2017/11/04 23:55:26,0.8301501
Larus argentatus,-121.62079,37.760513,2017/11/04 23:55:26,0.20414236
Larus argentatus,-121.615814,37.75748,2017/11/04 23:55:26,0.45900065
Larus argentatus,-121.615974,37.74636,2017/11/04 23:55:26,0.9764283
Larus argentatus,-121.62114,37.756844,2017/11/04 23:55:26,0.215723
Larus argentatus,-121.6289,37.749657,2017/11/04 23:55:26,0.698258
Larus argentatus,-121.716484,37.780697,2017/11/08 19:28:39,0.9027845
Larus argentatus,-121.72229,37.780396,2017/11/08 19:28:39,0.7457095
Larus argentatus,-121.724686,37.802593,2017/11/24 21:26:16,0.93724424
Larus argentatus,-121.72678,37.804794,2017/11/24 21:26:16,0.7476166
Larus argentatus,-121.620255,37.710064,2017/11/24 23:08:21,0.9542491
Larus argentatus,-121.64077,37.716583,2017/11/24 23:08:21,0.27234444
Larus argentatus,-121.62482,37.719265,2017/11/24 23:08:21,0.75826585
Larus argentatus,-121.63115,37.713627,2017/11/24 23:08:21,0.32066306
Larus argentatus,-121.64069,37.711155,2017/11/24 23:08:21,0.2815807
Larus argentatus,-121.62562,37.703976,2017/11/24 23:08:21,0.93044496
Larus argentatus,-121.62706,37.721287,2017/11/24 23:08:21,0.74018794
Larus argentatus,-121.64851,37.718655,2017/11/24 23:08:21,0.706152
Larus argentatus,-121.626045,37.714924,2017/11/24 23:08:21,0.60178643
Larus argentatus,-121.650024,37.708775,2017/11/24 23:08:21,0.7976459
Larus argentatus,-121.639435,37.707325,2017/11/24 23:08:21,0.4797145
Larus argentatus,-121.64838,37.714005,2017/11/24 23:08:21,0.6213246
Larus argentatus,-121.62434,37.710613,2017/11/24 23:08:21,0.73023474
Larus argentatus,-121.62952,37.704575,2017/11/24 23:08:21,0.7685802
Larus argentatus,-121.6436,37.703377,2017/11/24 23:08:21,0.81732416
Larus argentatus,-121.64328,37.718567,2017/11/24 23:08:21,0.46584374
Larus argentatus,-121.65453,37.710636,2017/11/24 23:08:21,0.9854108
Larus argentatus,-121.638535,37.719967,2017/11/24 23:08:21,0.42036536
Larus argentatus,-121.64351,37.713177,2017/11/24 23:08:21,0.35998523
Larus argentatus,-121.636185,37.710297,2017/11/24 23:08:21,0.25960645
Larus argentatus,-121.62994,37.708416,2017/11/24 23:08:21,0.5455274
Larus argentatus,-121.627785,37.723846,2017/11/24 23:08:21,0.8458728
Larus argentatus,-121.63147,37.710915,2017/11/24 23:08:21,0.3697067
Larus argentatus,-121.628525,37.716526,2017/11/24 23:08:21,0.4947101
Larus argentatus,-121.636925,37.713715,2017/11/24 23:08:21,0.020188753
Larus argentatus,-121.622475,37.714684,2017/11/24 23:08:21,0.79482436
Larus argentatus,-121.62226,37.70572,2017/11/24 23:08:21,0.98753345
Larus argentatus,-121.62239,37.705994,2017/11/24 23:08:21,0.970842
Larus argentatus,-121.720184,37.795895,2017/12/18 19:05:30,0.26373738
Larus argentatus,-121.71949,37.788895,2017/12/18 19:05:30,0.72350985
Larus argentatus,-121.72529,37.794697,2017/12/18 19:05:30,0.32227668
Larus argentatus,-121.71499,37.790394,2017/12/18 19:05:30,0.7376374
Larus argentatus,-121.72409,37.798695,2017/12/18 19:05:30,0.063141696
Larus argentatus,-121.72439,37.788593,2017/12/18 19:05:30,0.72250175
Larus argentatus,-121.724686,37.802593,2017/12/18 19:05:30,0.26461324
Larus argentatus,-121.725685,37.784996,2017/12/18 19:05:30,0.9779324
Larus argentatus,-121.705986,37.797997,2017/12/18 19:05:30,0.9307986
Larus argentatus,-121.709885,37.794193,2017/12/18 19:05:30,0.7887513
Larus argentatus,-121.71049,37.788895,2017/12/18 19:05:30,0.97613996
Larus argentatus,-121.72678,37.804794,2017/12/18 19:05:30,0.4502082
Larus argentatus,-121.72678,37.804794,2017/12/18 21:51:29,0.9973695
Larus argentatus,-121.720184,37.795895,2017/12/20 20:04:00,0.91951865
Larus argentatus,-121.72529,37.794697,2017/12/20 20:04:00,0.6393002
Larus argentatus,-121.72409,37.798695,2017/12/20 20:04:00,0.74911296
Larus argentatus,-121.72439,37.788593,2017/12/20 20:04:00,0.8179595
Larus argentatus,-121.724686,37.802593,2017/12/20 20:04:00,0.8522484
Larus argentatus,-121.725685,37.784996,2017/12/20 20:04:00,0.9263136
Larus argentatus,-121.72678,37.804794,2017/12/20 20:04:00,0.8764185
Larus argentatus,-121.72678,37.804794,2017/12/26 19:35:48,0.87918365
Larus argentatus,-121.725685,37.784996,2017/12/26 22:00:35,0.91380197
Larus argentatus,-121.72079,37.784393,2018/01/09 19:07:36,0.3915107
Larus argentatus,-121.71949,37.788895,2018/01/09 19:07:36,0.7095575
Larus argentatus,-121.71499,37.790394,2018/01/09 19:07:36,0.90002227
Larus argentatus,-121.72439,37.788593,2018/01/09 19:07:36,0.66673684
Larus argentatus,-121.711784,37.781796,2018/01/09 19:07:36,0.64175284
Larus argentatus,-121.716484,37.780697,2018/01/09 19:07:36,0.37437958
Larus argentatus,-121.715485,37.784595,2018/01/09 19:07:36,0.5634445
Larus argentatus,-121.72229,37.780396,2018/01/09 19:07:36,0.103885144
Larus argentatus,-121.725685,37.784996,2018/01/09 19:07:36,0.4392141
Larus argentatus,-121.71049,37.788895,2018/01/09 19:07:36,0.9659041
Larus argentatus,-121.720184,37.795895,2018/01/09 19:49:28,0.8891162
Larus argentatus,-121.72529,37.794697,2018/01/09 19:49:28,0.6555988
Larus argentatus,-121.72409,37.798695,2018/01/09 19:49:28,0.65009063
Larus argentatus,-121.72439,37.788593,2018/01/09 19:49:28,0.957949
Larus argentatus,-121.724686,37.802593,2018/01/09 19:49:28,0.665264
Larus argentatus,-121.72678,37.804794,2018/01/09 19:49:28,0.6425506
Larus argentatus,-121.72678,37.804794,2018/01/11 22:15:09,0.9650585
Larus argentatus,-121.67702,37.77115,2018/01/17 22:51:27,0.9846111
Larus argentatus,-121.67644,37.76824,2018/01/17 22:51:27,0.81880224
Larus argentatus,-121.69419,37.754547,2018/01/17 22:51:27,0.60532326
Larus argentatus,-121.6918,37.74769,2018/01/17 22:51:27,0.8296941
Larus argentatus,-121.69168,37.759098,2018/01/17 22:51:27,0.42618623
Larus argentatus,-121.69339,37.750896,2018/01/17 22:51:27,0.7094906
Larus argentatus,-121.724686,37.802593,2018/01/29 19:28:43,0.80161697
Larus argentatus,-121.72678,37.804794,2018/01/29 19:28:43,0.6180799
Larus argentatus,-121.62259,37.758694,2018/01/29 22:13:12,0.879536
Larus argentatus,-121.62549,37.746796,2018/01/29 22:13:12,0.7605594
Larus argentatus,-121.61919,37.754494,2018/01/29 22:13:12,0.97797656
Larus argentatus,-121.625084,37.745895,2018/01/29 22:13:12,0.8147379
Larus argentatus,-121.620285,37.754894,2018/01/29 22:13:12,0.92187506
Larus argentatus,-121.62559,37.747597,2018/01/29 22:13:12,0.7261905
Larus argentatus,-121.61979,37.749496,2018/01/29 22:13:12,0.9702501
Larus argentatus,-121.620384,37.750195,2018/01/29 22:13:12,0.9275746
Larus argentatus,-121.62114,37.756844,2018/01/29 22:13:12,0.90566385
Larus argentatus,-121.6289,37.749657,2018/01/29 22:13:12,0.49888942
Larus argentatus,-121.69419,37.754547,2018/01/31 21:50:27,0.81753963
Larus argentatus,-121.69168,37.759098,2018/01/31 21:50:27,0.58814776
Larus argentatus,-121.655754,37.767723,2018/02/14 22:25:42,0.849953
Larus argentatus,-121.72678,37.804794,2018/02/22 19:34:44,0.93082225
Larus argentatus,-121.724686,37.802593,2018/02/28 19:14:34,0.9149043
Larus argentatus,-121.72678,37.804794,2018/02/28 19:14:34,0.75404066
Larus argentatus,-121.724686,37.802593,2018/02/28 23:02:52,0.84731376
Larus argentatus,-121.72678,37.804794,2018/02/28 23:02:52,0.6606063
Larus argentatus,-121.836784,38.088295,2018/02/28 23:51:47,0.975687
Larus argentatus,-121.82008,38.087597,2018/02/28 23:51:47,0.79914266
Larus argentatus,-121.81638,38.084293,2018/02/28 23:51:47,0.725649
Larus argentatus,-121.81489,38.082195,2018/02/28 23:51:47,0.7022699
Larus argentatus,-121.82039,38.089195,2018/02/28 23:51:47,0.8954991
Larus argentatus,-121.820885,38.090897,2018/02/28 23:51:47,0.9989228
Larus argentatus,-121.816284,38.085896,2018/02/28 23:51:47,0.8098623
Larus argentatus,-121.81283,38.077274,2018/02/28 23:51:47,0.7159647
Larus argentatus,-121.834305,38.085648,2018/02/28 23:51:47,0.7486111
Larus argentatus,-121.817726,38.0748,2018/02/28 23:51:47,0.47450116
Larus argentatus,-121.82799,38.08143,2018/02/28 23:51:47,0.32437828
Larus argentatus,-121.81421,38.08003,2018/02/28 23:51:47,0.67391646
Larus argentatus,-121.82882,38.07879,2018/02/28 23:51:47,0.19697317
Larus argentatus,-121.80859,38.072895,2018/02/28 23:51:47,0.9874257
Larus argentatus,-121.825356,38.083965,2018/02/28 23:51:47,0.48220357
Larus argentatus,-121.82901,38.090183,2018/02/28 23:51:47,0.9248807
Larus argentatus,-121.68571,37.73695,2018/03/02 22:42:50,0.8936696
Larus argentatus,-121.69171,37.744164,2018/03/02 22:42:50,0.97505885
Larus argentatus,-121.6918,37.74769,2018/03/02 22:42:50,0.9787488
Larus argentatus,-121.69332,37.780087,2018/03/08 21:39:54,0.987943
Larus argentatus,-121.72079,37.784393,2018/03/08 21:39:54,0.73884064
Larus argentatus,-121.71949,37.788895,2018/03/08 21:39:54,0.94294727
Larus argentatus,-121.71499,37.790394,2018/03/08 21:39:54,0.95003843
Larus argentatus,-121.70569,37.787994,2018/03/08 21:39:54,0.81250685
Larus argentatus,-121.704285,37.784794,2018/03/08 21:39:54,0.65098715
Larus argentatus,-121.711784,37.781796,2018/03/08 21:39:54,0.3338428
Larus argentatus,-121.716484,37.780697,2018/03/08 21:39:54,0.39338613
Larus argentatus,-121.715485,37.784595,2018/03/08 21:39:54,0.5787308
Larus argentatus,-121.72229,37.780396,2018/03/08 21:39:54,0.65928334
Larus argentatus,-121.725685,37.784996,2018/03/08 21:39:54,0.9731888
Larus argentatus,-121.71049,37.788895,2018/03/08 21:39:54,0.82171303
Larus argentatus,-121.655754,37.767723,2018/03/10 19:08:06,0.849953
Larus argentatus,-121.68571,37.73695,2018/03/14 22:04:33,0.98642564
Larus argentatus,-121.69171,37.744164,2018/03/14 22:04:33,0.92037433
Larus argentatus,-121.6918,37.74769,2018/03/14 22:04:33,0.8673653
Larus argentatus,-121.69339,37.750896,2018/03/14 22:04:33,0.9582199
Larus argentatus,-121.64879,37.771694,2018/03/24 19:17:09,0.9478735
Larus argentatus,-121.64769,37.771397,2018/03/24 19:17:09,0.93358
Larus argentatus,-121.64979,37.772095,2018/03/24 19:17:09,0.97328347
Larus argentatus,-121.65718,37.769787,2018/03/24 19:17:09,0.9032911
Larus argentatus,-121.655754,37.767723,2018/03/24 19:17:09,0.7411715
Larus argentatus,-121.64879,37.771694,2018/03/24 20:09:35,0.8925375
Larus argentatus,-121.65349,37.774796,2018/03/24 20:09:35,0.71021825
Larus argentatus,-121.64769,37.771397,2018/03/24 20:09:35,0.94971126
Larus argentatus,-121.64979,37.772095,2018/03/24 20:09:35,0.8427901
Larus argentatus,-121.65819,37.774593,2018/03/24 20:09:35,0.48869705
Larus argentatus,-121.65829,37.776596,2018/03/24 20:09:35,0.5845053
Larus argentatus,-121.651,37.773636,2018/03/24 20:09:35,0.80425113
Larus argentatus,-121.65039,37.772797,2018/03/24 20:09:35,0.8204328
Larus argentatus,-121.65718,37.769787,2018/03/24 20:09:35,0.42706698
Larus argentatus,-121.655754,37.767723,2018/03/24 20:09:35,0.5286146
Larus argentatus,-121.661514,37.78204,2018/03/24 20:09:35,0.8527486
Larus argentatus,-121.65332,37.77676,2018/03/24 20:09:35,0.79007053
Larus argentatus,-121.666306,37.782238,2018/03/24 20:09:35,0.8479387
Larus argentatus,-121.65612,37.779156,2018/03/24 20:09:35,0.796544
Larus argentatus,-121.662926,37.770367,2018/03/24 20:09:35,0.11604902
Larus argentatus,-121.66373,37.774414,2018/03/24 20:09:35,0.31257132
Larus argentatus,-121.66812,37.7692,2018/03/24 20:09:35,0.17906573
Larus argentatus,-121.667435,37.774376,2018/03/24 20:09:35,0.33001578
Larus argentatus,-121.67533,37.77932,2018/03/24 20:09:35,0.85549486
Larus argentatus,-121.67702,37.77115,2018/03/24 20:09:35,0.66060174
Larus argentatus,-121.67644,37.76824,2018/03/24 20:09:35,0.6358934
Larus argentatus,-121.67651,37.774548,2018/03/24 20:09:35,0.70240176
Larus argentatus,-121.720184,37.795895,2018/03/26 20:12:09,0.9948664
Larus argentatus,-121.70569,37.808697,2018/03/26 20:12:09,0.83219016
Larus argentatus,-121.70099,37.798496,2018/03/26 20:12:09,0.11715313
Larus argentatus,-121.69889,37.796097,2018/03/26 20:12:09,0.18093947
Larus argentatus,-121.70569,37.804695,2018/03/26 20:12:09,0.5680174
Larus argentatus,-121.705086,37.794094,2018/03/26 20:12:09,0.261842
Larus argentatus,-121.71499,37.790394,2018/03/26 20:12:09,0.8426511
Larus argentatus,-121.70569,37.787994,2018/03/26 20:12:09,0.6535519
Larus argentatus,-121.704285,37.784794,2018/03/26 20:12:09,0.85197836
Larus argentatus,-121.703285,37.802696,2018/03/26 20:12:09,0.39940524
Larus argentatus,-121.705986,37.797997,2018/03/26 20:12:09,0.22789612
Larus argentatus,-121.709885,37.794193,2018/03/26 20:12:09,0.471671
Larus argentatus,-121.701584,37.789993,2018/03/26 20:12:09,0.48438263
Larus argentatus,-121.71049,37.788895,2018/03/26 20:12:09,0.7263139
Larus argentatus,-121.692085,37.787697,2018/03/26 20:12:09,0.83995837
Larus glaucescens,-121.65349,37.774796,2017/12/18 19:04:41,0.95996237
Larus glaucescens,-121.65819,37.774593,2017/12/18 19:04:41,0.71835464
Larus glaucescens,-121.65829,37.776596,2017/12/18 19:04:41,0.7847898
Larus glaucescens,-121.65718,37.769787,2017/12/18 19:04:41,0.699711
Larus glaucescens,-121.655754,37.767723,2017/12/18 19:04:41,0.7931759
Larus glaucescens,-121.661514,37.78204,2017/12/18 19:04:41,0.9514953
Larus glaucescens,-121.666306,37.782238,2017/12/18 19:04:41,0.8686437
Larus glaucescens,-121.65612,37.779156,2017/12/18 19:04:41,0.98651993
Larus glaucescens,-121.678345,37.780895,2017/12/18 19:04:41,0.8793989
Larus glaucescens,-121.662926,37.770367,2017/12/18 19:04:41,0.3868305
Larus glaucescens,-121.66373,37.774414,2017/12/18 19:04:41,0.45827442
Larus glaucescens,-121.66812,37.7692,2017/12/18 19:04:41,0.11641446
Larus glaucescens,-121.667435,37.774376,2017/12/18 19:04:41,0.33292794
Larus glaucescens,-121.67533,37.77932,2017/12/18 19:04:41,0.70621556
Larus glaucescens,-121.68346,37.77581,2017/12/18 19:04:41,0.8369031
Larus glaucescens,-121.684586,37.778385,2017/12/18 19:04:41,0.9843532
Larus glaucescens,-121.67702,37.77115,2017/12/18 19:04:41,0.39120382
Larus glaucescens,-121.67644,37.76824,2017/12/18 19:04:41,0.3718308
Larus glaucescens,-121.67651,37.774548,2017/12/18 19:04:41,0.47436002
Larus glaucescens,-121.64879,37.771694,2017/12/21 19:43:25,0.72766376
Larus glaucescens,-121.65349,37.774796,2017/12/21 19:43:25,0.40712324
Larus glaucescens,-121.64769,37.771397,2017/12/21 19:43:25,0.7815339
Larus glaucescens,-121.64979,37.772095,2017/12/21 19:43:25,0.6727893
Larus glaucescens,-121.65819,37.774593,2017/12/21 19:43:25,0.3788286
Larus glaucescens,-121.65829,37.776596,2017/12/21 19:43:25,0.2452515
Larus glaucescens,-121.651,37.773636,2017/12/21 19:43:25,0.5478229
Larus glaucescens,-121.65039,37.772797,2017/12/21 19:43:25,0.6142426
Larus glaucescens,-121.65598,37.784878,2017/12/21 19:43:25,0.34139198
Larus glaucescens,-121.65718,37.769787,2017/12/21 19:43:25,0.70515686
Larus glaucescens,-121.66215,37.78611,2017/12/21 19:43:25,0.5069624
Larus glaucescens,-121.66564,37.787468,2017/12/21 19:43:25,0.69889504
Larus glaucescens,-121.655754,37.767723,2017/12/21 19:43:25,0.85029125
Larus glaucescens,-121.661514,37.78204,2017/12/21 19:43:25,0.2839103
Larus glaucescens,-121.65332,37.77676,2017/12/21 19:43:25,0.3004619
Larus glaucescens,-121.666306,37.782238,2017/12/21 19:43:25,0.5309426
Larus glaucescens,-121.65612,37.779156,2017/12/21 19:43:25,0.07537052
Larus glaucescens,-121.662926,37.770367,2017/12/21 19:43:25,0.7395669
Larus glaucescens,-121.66373,37.774414,2017/12/21 19:43:25,0.53248847
Larus glaucescens,-121.66812,37.7692,2017/12/21 19:43:25,0.96152544
Larus glaucescens,-121.667435,37.774376,2017/12/21 19:43:25,0.6893095
Larus glaucescens,-121.66259,37.792896,2017/12/21 19:43:25,0.94134355
Larus glaucescens,-121.65778,37.791996,2017/12/21 19:43:25,0.8294601
Larus glaucescens,-121.65233,37.784454,2017/12/21 19:43:25,0.39945018
Larus glaucescens,-121.72079,37.784393,2017/12/21 21:22:43,0.54175264
Larus glaucescens,-121.71949,37.788895,2017/12/21 21:22:43,0.8260012
Larus glaucescens,-121.72439,37.788593,2017/12/21 21:22:43,0.6910678
Larus glaucescens,-121.711784,37.781796,2017/12/21 21:22:43,0.9055485
Larus glaucescens,-121.716484,37.780697,2017/12/21 21:22:43,0.6391056
Larus glaucescens,-121.715485,37.784595,2017/12/21 21:22:43,0.7845364
Larus glaucescens,-121.72229,37.780396,2017/12/21 21:22:43,0.32600605
Larus glaucescens,-121.725685,37.784996,2017/12/21 21:22:43,0.43283468
Larus glaucescens,-121.6918,37.74769,2017/12/30 21:18:47,0.9452364
Larus glaucescens,-121.655754,37.767723,2018/01/14 21:41:53,0.9686926
Larus glaucescens,-121.65819,37.774593,2018/01/17 22:45:27,0.9397537
Larus glaucescens,-121.65718,37.769787,2018/01/17 22:45:27,0.7587581
Larus glaucescens,-121.655754,37.767723,2018/01/17 22:45:27,0.76725906
Larus glaucescens,-121.662926,37.770367,2018/01/17 22:45:27,0.5505566
Larus glaucescens,-121.66373,37.774414,2018/01/17 22:45:27,0.77447957
Larus glaucescens,-121.66812,37.7692,2018/01/17 22:45:27,0.36217594
Larus glaucescens,-121.667435,37.774376,2018/01/17 22:45:27,0.72147936
Larus glaucescens,-121.67702,37.77115,2018/01/17 22:45:27,0.6596721
Larus glaucescens,-121.67644,37.76824,2018/01/17 22:45:27,0.5006282
Larus glaucescens,-121.67651,37.774548,2018/01/17 22:45:27,0.8358226
Larus glaucescens,-121.620255,37.710064,2018/03/09 19:27:16,0.86551404
Larus glaucescens,-121.64077,37.716583,2018/03/09 19:27:16,0.7613055
Larus glaucescens,-121.62482,37.719265,2018/03/09 19:27:16,0.21107619
Larus glaucescens,-121.63115,37.713627,2018/03/09 19:27:16,0.53742605
